#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	Assembly_name	Gene_observation_ID
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_21057_length_2249_cov_3.503700	38	1960	-	tet(44)_2_FN594949	1-1923/1923	===============	0/0	100.00	98.86	user_db	tet(44)_2_FN594949	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_2433_length_7019_cov_5.097663	1854	3020	+	tet(X)_2_M37699	1-1167/1167	===============	0/0	100.00	99.83	user_db	tet(X)_2_M37699	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_2433_length_7019_cov_5.097663	3233	4033	-	erm(F)_3_M17808	1-801/801	===============	0/0	100.00	100.00	user_db	erm(F)_3_M17808	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_32094_length_1767_cov_29.783333	100	594	-	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	99.19	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_33024_length_1739_cov_27.079903	205	1200	+	cfxA6_1_GQ342996	1-996/996	===============	0/0	100.00	99.60	user_db	cfxA6_1_GQ342996	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_34505_length_1697_cov_0.420497	635	1693	-	tetA(P)_2_L20800	159-1217/1263	.==============	0/0	83.85	98.68	user_db	tetA(P)_2_L20800	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_44983_length_1452_cov_4.908425	1	1207	+	tet(40)_1_FJ158002	15-1221/1221	===============	0/0	98.85	99.67	user_db	tet(40)_1_FJ158002	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_49645_length_1371_cov_0.557632	270	1326	+	cfr(C)_2_CANB01000378	1-1057/1251	=============..	0/0	84.49	100.00	user_db	cfr(C)_2_CANB01000378	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_50029_length_1364_cov_1.645262	142	999	-	ant(6)-Ib_1_FN594949	1-858/858	===============	0/0	100.00	100.00	user_db	ant(6)-Ib_1_FN594949	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_53442_length_1312_cov_1.497143	244	738	+	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	82.63	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_60503_length_1219_cov_1.738516	179	941	-	erm(B)_18_X66468	1-762/762	========/======	1/1	100.00	99.08	user_db	erm(B)_18_X66468	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_6075_length_4425_cov_2.686030	2681	3715	-	Cfr(E)_1_NG_070225	1-1035/1035	===============	0/0	100.00	100.00	user_db	Cfr(E)_1_NG_070225	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_61505_length_1207_cov_0.963393	1	827	-	ant(6)-Ia_1_AF330699	1-827/909	==============.	0/0	90.98	100.00	user_db	ant(6)-Ia_1_AF330699	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_62303_length_1198_cov_24.423942	5	1198	+	mef(A)_3_AF227520	1-1194/1218	===============	0/0	98.03	95.14	user_db	mef(A)_3_AF227520	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_77898_length_1048_cov_1.669095	11	505	-	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	93.13	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_841_length_10845_cov_2.312883	875	1840	+	cfxA4_1_AY769933	1-966/966	===============	0/0	100.00	99.69	user_db	cfxA4_1_AY769933	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_88143_length_974_cov_14.289741	35	901	+	ant(6)-Ia_3_KF864551	1-867/867	===============	0/0	100.00	100.00	user_db	ant(6)-Ia_3_KF864551	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241922/ERR2241922.scaffolds.fasta	NODE_8971_length_3605_cov_1.020750	1305	2159	+	blaACI-1_1_AJ007350	1-855/855	===============	0/0	100.00	100.00	user_db	blaACI-1_1_AJ007350	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241926/ERR2241926.scaffolds.fasta	NODE_1_length_57520_cov_3.595055	9052	9546	-	nimB_1_X71443	1-495/495	===============	0/0	100.00	85.45	user_db	nimB_1_X71443	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_107861_length_1199_cov_41.999067	6	1199	+	mef(A)_3_AF227520	1-1194/1218	===============	0/0	98.03	95.23	user_db	mef(A)_3_AF227520	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_113009_length_1171_cov_0.570881	1	1105	+	tetA(P)_1_AB054980	159-1263/1263	.==============	0/0	87.49	92.13	user_db	tetA(P)_1_AB054980	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_11461_length_3295_cov_7.731692	53	787	-	erm(G)_1_M15332	1-735/735	===============	0/0	100.00	99.32	user_db	erm(G)_1_M15332	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_11461_length_3295_cov_7.731692	1559	3022	-	msr(D)_2_AF274302	1-1464/1464	===============	0/0	100.00	97.54	user_db	msr(D)_2_AF274302	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_11913_length_3244_cov_0.725698	1138	3057	+	tet(M)_4_X75073	1-1920/1920	===============	0/0	100.00	99.79	user_db	tet(M)_4_X75073	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_12660_length_3163_cov_0.910408	1228	2444	-	tetA(P)_2_L20800	1-1217/1263	===============	0/0	96.36	99.18	user_db	tetA(P)_2_L20800	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_143282_length_1034_cov_0.368247	124	897	+	erm(Q)_1_L22689	1-774/774	===============	0/0	100.00	99.87	user_db	erm(Q)_1_L22689	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_145486_length_1025_cov_18.572383	74	940	-	ant(6)-Ia_3_KF864551	1-867/867	===============	0/0	100.00	100.00	user_db	ant(6)-Ia_3_KF864551	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_164523_length_958_cov_2.155235	42	536	+	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	94.95	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_18184_length_2733_cov_2.000384	904	1398	-	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	82.83	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_1_length_66098_cov_4.443953	63594	64088	+	nimB_1_X71443	1-495/495	===============	0/0	100.00	85.45	user_db	nimB_1_X71443	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_253737_length_748_cov_1.473430	69	563	-	lnu(C)_1_AY928180	1-495/495	===============	0/0	100.00	91.72	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_2855_length_5590_cov_3.469156	3806	4840	-	Cfr(E)_1_NG_070225	1-1035/1035	===============	0/0	100.00	100.00	user_db	Cfr(E)_1_NG_070225	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_31409_length_2164_cov_29.016200	147	2066	-	tet(W)_4_FN396364	1-1920/1920	===============	0/0	100.00	99.17	user_db	tet(W)_4_FN396364	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_3965_length_4983_cov_1.494646	1241	2206	+	cfxA4_1_AY769933	1-966/966	===============	0/0	100.00	99.69	user_db	cfxA4_1_AY769933	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_41717_length_1906_cov_0.720630	43	543	-	lnu(P)_1_FJ589781	1-501/501	===============	0/0	100.00	100.00	user_db	lnu(P)_1_FJ589781	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_43726_length_1866_cov_0.723979	340	1305	+	cfxA4_1_AY769933	1-966/966	===============	0/0	100.00	85.61	user_db	cfxA4_1_AY769933	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_439110_length_540_cov_1.254237	1	448	+	lnu(C)_1_AY928180	48-495/495	.==============	0/0	90.51	93.08	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_50185_length_1751_cov_44.878695	1290	1751	+	lnu(C)_1_AY928180	1-462/495	===============	0/0	93.33	99.13	user_db	lnu(C)_1_AY928180	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_51161_length_1736_cov_0.642635	570	1626	+	cfr(C)_2_CANB01000378	1-1057/1251	=============..	0/0	84.49	100.00	user_db	cfr(C)_2_CANB01000378	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_57725_length_1640_cov_7.240582	281	1501	-	tet(40)_1_FJ158002	1-1221/1221	===============	0/0	100.00	99.84	user_db	tet(40)_1_FJ158002	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_61934_length_1586_cov_17.034270	39	1586	-	tet(O)_2_M20925	373-1920/1920	..=============	0/0	80.62	99.55	user_db	tet(O)_2_M20925	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_67351_length_1524_cov_0.270580	1	1458	+	VanG2XY_1_FJ872410	354-1811/1811	..======/======	2/4	80.40	91.44	user_db	VanG2XY_1_FJ872410	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_7165_length_3977_cov_0.565714	2570	3424	+	blaACI-1_1_AJ007350	1-855/855	===============	0/0	100.00	100.00	user_db	blaACI-1_1_AJ007350	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_73948_length_1454_cov_5.541824	317	1312	-	cfxA6_1_GQ342996	1-996/996	===============	0/0	100.00	99.60	user_db	cfxA6_1_GQ342996	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_76599_length_1429_cov_6.890169	509	1366	+	ant(6)-Ib_1_FN594949	1-858/858	===============	0/0	100.00	100.00	user_db	ant(6)-Ib_1_FN594949	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_8464_length_3720_cov_1.673810	925	1719	-	aph(3')-III_1_M26832	1-795/795	===============	0/0	100.00	100.00	user_db	aph(3')-III_1_M26832	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2245490/ERR2245490.scaffolds.fasta	NODE_8464_length_3720_cov_1.673810	2351	3259	-	ant(6)-Ia_1_AF330699	1-909/909	===============	0/0	100.00	100.00	user_db	ant(6)-Ia_1_AF330699	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241932/ERR2241932.scaffolds.fasta	NODE_55_length_32375_cov_2.173654	90	1993	-	tet(W)_2_AY049983	1-1904/1920	===============	0/0	99.17	94.91	user_db	tet(W)_2_AY049983	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241938/ERR2241938.scaffolds.fasta	NODE_1335_length_9705_cov_2.310399	2201	3004	-	lnu(B)_2_JQ861959	1-804/804	===============	0/0	100.00	100.00	user_db	lnu(B)_2_JQ861959	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241938/ERR2241938.scaffolds.fasta	NODE_1335_length_9705_cov_2.310399	3058	4542	-	lsa(E)_1_JX560992	1-1485/1485	===============	0/0	100.00	100.00	user_db	lsa(E)_1_JX560992	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241938/ERR2241938.scaffolds.fasta	NODE_1335_length_9705_cov_2.310399	8121	8984	-	ant(6)-Ia_2_KF421157	1-864/864	===============	0/0	100.00	100.00	user_db	ant(6)-Ia_2_KF421157	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241938/ERR2241938.scaffolds.fasta	NODE_2632_length_7435_cov_50.771210	4193	4927	-	erm(G)_1_M15332	1-735/735	===============	0/0	100.00	99.18	user_db	erm(G)_1_M15332	
/home/projects/cge/data/projects/other/EFFORT_danish_pigs_MG_assembled_with_sandhog/assembly/ERR2241938/ERR2241938.scaffolds.fasta	NODE_2632_length_7435_cov_50.771210	5699	7162	-	msr(D)_2_AF274302	1-1464/1464	===============	0/0	100.00	97.54	user_db	msr(D)_2_AF274302	
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1267-PRJ1147-Escherichia-coli-800202002_R1_001.fa	NODE_13_length_111033_cov_13.082331	9594	13043	-	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	97.46	user_db	sitABCD_1_AY598030	
/home/projects/cge/data/projects/other/EFFORT_single_isolates/raw_reads/Denmark/Assemblies/DTU2018-1267-PRJ1147-Escherichia-coli-800202002_R1_001.fa	NODE_29_length_20606_cov_12.827140	428	3877	+	sitABCD_1_AY598030	1-3459/3459	========/======	3/9	99.74	99.57	user_db	sitABCD_1_AY598030	
